Unnamed: 0,Open,High,Low,Close,Adj Close,Volume,lag1,lag2,lag3,lag7,lag10,SMA_10,SMA_50,returns,EMA_10,EMA_50,RSI,Volatility_10,High_Low_Range,Pct_Change
135,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,94.39318084716795,110577600,97.7249984741211,97.05750274658205,95.47750091552734,93.17250061035156,91.02749633789062,95.14599990844728,85.48804977416992,-0.01230493127065,95.14722663054262,86.31727005225322,67.55328856948961,2.0277570526625803,1.5,-0.012304931270650021
136,96.9875030517578,97.14749908447266,95.83999633789062,96.32749938964844,94.20249938964844,92186800,96.52249908447266,97.7249984741211,97.05750274658205,95.34249877929688,91.02749633789062,95.67600021362304,85.91144973754882,-0.002020251202298,95.36182167765276,86.70982806548442,81.61677456453025,1.4387901595952108,1.3075027465820312,-0.0020202512022980956
137,96.4175033569336,98.5,96.0625,98.35749816894533,96.1876983642578,90318000,96.32749938964844,96.52249908447266,97.7249984741211,95.75250244140624,93.4625015258789,96.16549987792968,86.35989974975585,0.0210739279246259,95.90649013061503,87.16659944209073,81.60576049266975,1.4347206363888965,2.4375,0.021073927924625924
138,99.17250061035156,99.25,96.74250030517578,97.0,94.86016082763672,103433200,98.35749816894533,96.32749938964844,96.52249908447266,95.91999816894533,93.17250061035156,96.54824981689453,86.7492497253418,-0.0138016744449274,96.10531010686684,87.55222299338128,72.10367839298823,0.9887804171783016,2.5074996948242188,-0.013801674444927414
139,96.69249725341795,97.9749984741211,96.60250091552734,97.27249908447266,95.12664031982422,89001600,97.0,98.35749816894533,96.32749938964844,95.47750091552734,95.34249877929688,96.7412498474121,87.11964965820313,0.0028092689120893,96.31752628461335,87.93341029107114,73.61953772310353,0.9127121817040919,1.37249755859375,0.0028092689120893244
140,96.99749755859376,97.07749938964844,92.01000213623048,92.84500122070312,90.79682159423828,197004400,97.27249908447266,97.0,98.35749816894533,97.05750274658205,95.75250244140624,96.4504997253418,87.41949966430664,-0.0455164399541605,95.68615809117512,88.12602170007632,55.14947092463247,1.5222486047908341,5.0674972534179545,-0.04551643995416055
141,90.9875030517578,92.97000122070312,89.1449966430664,92.61499786376952,90.57188415527344,185438800,92.84500122070312,97.27249908447266,97.0,97.7249984741211,95.91999816894533,96.11999969482422,87.73354965209961,-0.002477283148361,95.12776532255592,88.30205998100547,47.25593578903576,1.9491453186846626,3.8250045776367188,-0.0024772831483610425
142,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859376,92.7184600830078,121214000,92.61499786376952,92.84500122070312,97.27249908447266,96.52249908447266,95.47750091552734,96.05324935913086,88.08204956054688,0.0237002617875448,95.06998936547188,88.55727321934226,54.719694604115645,1.9846984686325542,1.4249954223632812,0.023700261787544807
143,94.36750030517578,94.5500030517578,93.24749755859376,93.25250244140624,91.1953353881836,103625600,94.80999755859376,92.61499786376952,92.84500122070312,96.32749938964844,97.05750274658205,95.67274932861328,88.40854965209961,-0.0164275409481471,94.73953719745995,88.74139985550164,43.755607507312554,2.130182772576354,1.302505493164034,-0.016427540948147135
144,93.75,95.2300033569336,93.7125015258789,95.04000091552734,92.94339752197266,90329200,93.25250244140624,94.80999755859376,92.61499786376952,98.35749816894533,97.7249984741211,95.40424957275393,88.73454971313477,0.0191683700418039,94.79416696438129,88.98840381863991,48.033119927684474,2.0085049888270854,1.5175018310546875,0.01916837004180394
